ID,survey_time,surv_t,trip_purp,eg_st,eg_mode,eg_tt,eg_tc,b1,b2,b3,b4,b5,ec1,ec2,ec3,ec4,trip_freq,gen_purp,age,gen,occ,month_inc,veh_own_car,veh_own_bike,veh_own_cyc,mrt_pass,bus_av,car_av,leg_av,rick_av,walk_av,bike_av,cng_av,car_dist,car_tt,car_cost,bus_dist,bus_tt,bus_cost,leg_dist,leg_tt,leg_cost,walk_dist,walk_tt,walk_cost,bike_dist,bike_tt,bike_cost,rick_dist,rick_tt,rick_cost,cng_dist,cng_tt,cng_cost
589,6:35:00 PM,5,2,14,1,5,10,0,0,0,1,0,0,0,0,0,6,2,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.4,2,6,0.4,6,10,0.4,2.6,10,0.4,6,0,0.4,1.9,25,0.4,3,20,0.4,2.2,100
590,6:24:00 PM,5,8,1,1,5,10,0,0,0,1,0,0,0,0,0,3,6,30,1,2,5,0,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,23,39,345,27,173,65,23,149.8,120,16.7,231,0,23,108.3,296,16.7,135,280,23,125.1,730
591,6:37:00 PM,5,4,12,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.1,5,32,0.5,7,10,2.1,13.7,15.5,0.5,7,0,2.1,9.9,45,0.5,4,20,2.1,11.4,130
592,6:10:00 PM,5,6,12,1,15,10,0,0,0,0,0,0,0,0,0,2,8,30,0,5,30,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,17.7,29,266,0,5,10,17.7,115.3,93.5,12.8,175,0,17.7,83.3,232,12.8,103,220,17.7,96.3,571
593,6:39:00 PM,5,8,13,7,15,35,0,0,0,0,0,0,0,0,0,1,8,30,0,5,60,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.6,10,39,2.1,27,10,2.6,16.9,18,1.6,23,0,2.6,12.2,51,1.6,13,35,2.6,14.1,130
594,6:26:00 PM,5,1,15,2,25,35,0,0,0,0,0,0,0,0,0,2,1,30,0,5,30,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,22.5,32,338,21.1,137,50,22.5,146.6,117.5,19.5,266,0,22.5,105.9,290,19.5,158,325,22.5,122.4,715
595,6:42:00 PM,5,6,10,2,5,10,0,0,0,0,0,0,0,0,0,5,1,30,0,5,60,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.4,1,6,0.4,6,10,0.4,2.6,10,0.4,6,0,0.4,1.9,25,0.4,3,20,0.4,2.2,100
596,6:36:00 PM,5,7,11,1,5,10,0,0,0,0,0,0,0,0,0,6,1,30,0,5,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.8,3,12,0.8,11,10,0.8,5.2,10,0.8,11,0,0.8,3.8,30,0.8,6,25,0.8,4.4,100
597,6:31:00 PM,5,7,1,2,15,10,1,0,0,0,1,0,0,0,0,4,4,40,0,4,30,0,0,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,3.5,9,53,2.1,29,10,3.5,22.8,22.5,2.1,29,0,3.5,16.5,62,2.1,17,50,3.5,19,145
598,6:42:00 PM,5,7,16,7,25,35,0,1,0,0,0,0,0,0,0,6,4,40,0,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,3.4,12,51,2.6,21,10,3.4,22.2,22,2.3,31,0,3.4,16,61,2.3,19,50,3.4,18.5,142
599,6:36:00 PM,5,2,1,2,15,35,1,0,0,0,0,0,0,1,0,5,2,30,0,1,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,2.5,8,38,2.2,30,10,2.5,16.3,17.5,2.2,30,0,2.5,11.8,50,2.2,18,50,2.5,13.6,130
600,6:45:00 PM,5,3,11,2,15,35,0,0,0,0,0,0,0,0,0,4,8,40,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.2,9,48,0.6,9,10,3.2,20.8,21,0.6,9,0,3.2,15.1,58,0.6,5,25,3.2,17.4,136
601,6:43:00 PM,5,8,11,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.2,9,48,0.6,9,10,3.2,20.8,21,0.6,9,0,3.2,15.1,58,0.6,5,25,3.2,17.4,136
602,6:47:00 PM,5,7,11,1,5,10,0,1,0,0,0,0,0,0,0,6,4,40,1,4,30,1,1,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,3.2,9,48,0.6,9,10,3.2,20.8,21,0.6,9,0,3.2,15.1,58,0.6,5,25,3.2,17.4,136
603,6:41:00 PM,5,2,1,2,15,35,1,0,0,0,1,0,0,1,0,5,2,30,0,1,20,0,0,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,2.5,8,38,2.2,30,10,2.5,16.3,17.5,2.2,30,0,2.5,11.8,50,2.2,18,50,2.5,13.6,130
604,6:48:00 PM,5,8,12,1,5,10,0,0,0,1,0,0,0,0,0,6,4,30,1,4,30,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,17.7,29,266,0,5,10,17.7,115.3,93.5,12.8,175,0,17.7,83.3,232,12.8,103,220,17.7,96.3,571
605,6:48:00 PM,5,7,15,7,5,10,1,0,0,0,0,0,0,0,0,4,1,30,0,4,30,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,19.8,25,297,18.8,129,45,19.8,129,104,18.6,253,0,19.8,93.2,258,18.6,150,310,19.8,107.7,634
606,6:49:00 PM,5,6,16,1,25,75,0,0,0,0,1,0,0,0,0,2,6,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.6,14,54,1.9,22,10,3.6,23.5,23,1.7,23,0,3.6,16.9,63,1.7,14,35,3.6,19.6,148
607,6:50:00 PM,5,1,7,2,15,35,0,0,0,0,0,0,0,0,0,5,1,30,0,4,20,0,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,13,36,195,12.1,97,30,13,84.7,70,11.9,165,0,13,61.2,176,11.9,96,205,13,70.7,430
608,6:50:00 PM,5,4,11,1,15,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.6,2,9,0.6,9,10,0.6,3.9,10,0.6,9,0,0.6,2.8,27,0.6,5,25,0.6,3.3,100
609,6:53:00 PM,5,1,13,1,5,10,1,0,0,0,0,0,0,0,0,3,3,40,1,2,5,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,0.001,1,0,0,5,10,0.001,0,10,0.001,1,0,0.001,0,20,0.001,0,20,0.001,0,100
610,6:44:00 PM,5,6,16,2,25,75,1,0,0,1,0,0,0,0,0,3,6,30,0,7,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.6,14,54,1.9,22,10,3.6,23.5,23,1.7,23,0,3.6,16.9,63,1.7,14,35,3.6,19.6,148
611,6:56:00 PM,5,7,16,7,25,75,0,1,0,0,0,0,0,0,0,6,4,40,0,4,60,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.4,5,21,0.8,11,10,1.4,9.1,15,0.8,11,0,1.4,6.6,37,0.8,6,25,1.4,7.6,100
612,6:56:00 PM,5,1,10,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,5.1,14,77,5.3,37,15,5.1,33.2,30.5,5.1,71,0,5.1,24,81,5.1,41,95,5.1,27.7,193
613,6:55:00 PM,5,7,1,1,15,10,0,1,0,0,0,0,0,0,0,4,4,30,0,4,30,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,14.6,39,219,21.6,143,55,14.6,95.1,78,13.8,190,0,14.6,68.7,195,13.8,112,235,14.6,79.4,478
614,7:18:00 PM,6,7,10,7,15,35,0,0,0,0,1,0,0,0,0,3,6,30,0,7,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,3.2,8,48,4.7,34,10,3.2,20.8,21,3.2,45,0,3.2,15.1,58,3.2,26,65,3.2,17.4,136
615,6:55:00 PM,5,6,16,2,25,75,0,0,0,0,0,0,0,0,0,6,6,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.6,14,54,1.9,22,10,3.6,23.5,23,1.7,23,0,3.6,16.9,63,1.7,14,35,3.6,19.6,148
616,7:19:00 PM,6,7,4,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,60,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.6,3,9,0.6,8,10,0.6,3.9,10,0.6,8,0,0.6,2.8,27,0.6,5,25,0.6,3.3,100
617,6:56:00 PM,5,2,7,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,10.5,28,158,22.9,143,55,10.5,68.4,57.5,9.7,133,0,10.5,49.4,146,9.7,78,170,10.5,57.1,355
618,7:21:00 PM,6,7,4,2,15,35,1,0,0,0,0,0,0,0,0,2,6,20,0,1,5,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.7,6,26,1.8,24,10,1.7,11.1,15,1.8,24,0,1.7,8,40,1.8,15,40,1.7,9.2,100
619,7:24:00 PM,6,4,12,2,5,10,1,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.1,5,32,0.5,7,10,2.1,13.7,15.5,0.5,7,0,2.1,9.9,45,0.5,4,20,2.1,11.4,130
620,7:10:00 PM,6,4,11,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.2,9,48,0.6,9,10,3.2,20.8,21,0.6,9,0,3.2,15.1,58,0.6,5,25,3.2,17.4,136
621,7:02:00 PM,6,7,1,1,5,10,0,0,0,0,1,0,0,0,0,4,1,40,0,5,80,0,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,27.6,48,414,30.3,183,75,27.6,179.8,143,20.3,280,0,27.6,129.9,351,20.3,164,340,27.6,150.1,868
622,7:23:00 PM,6,4,9,2,15,35,0,1,0,0,0,0,0,0,0,6,4,30,1,4,30,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,2,15,1,14,10,1,6.5,10,1,14,0,1,4.7,32,1,8,30,1,5.4,100
623,7:20:00 PM,6,4,16,7,15,35,0,1,0,0,0,0,0,0,0,6,4,30,1,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.3,8,35,1.3,18,10,2.3,15,16.5,1.1,16,0,2.3,10.8,48,1.1,9,30,2.3,12.5,130
624,7:26:00 PM,6,6,16,6,15,10,0,0,0,1,0,0,0,0,0,4,6,30,0,1,5,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,23.5,42,353,24.9,154,60,23.5,153.1,122.5,20.3,280,0,23.5,110.6,302,20.3,164,340,23.5,127.8,745
625,7:29:00 PM,6,7,16,7,15,10,0,1,0,0,0,0,0,0,0,6,4,30,1,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.4,9,36,1.5,20,10,2.4,15.6,17,1.3,18,0,2.4,11.3,49,1.3,11,30,2.4,13.1,130
626,9:43:00 AM,1,4,11,1,5,10,1,0,0,0,0,0,0,0,0,5,4,30,0,4,20,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2.4,13.09090909,36,0.011,1,10,2.4,15.65217391,17,0.011,1,0,2.4,11.33858268,48.8,0.011,0.08888,20,2.4,13.09090909,130
627,10:53:00 AM,1,2,14,1,5,10,1,0,0,0,1,0,0,0,0,5,2,20,0,1,20,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.001,0.005454545,0.015,0,5,10,0.001,0.006521739,10,0.001,1,0,0.001,0.004724409,20.012,0.001,0.00808,20,0.001,0.005454545,100
628,10:03:00 AM,1,4,16,1,5,10,0,1,0,0,0,0,0,0,0,4,4,40,0,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1.4,7.636363636,21,0.8,11,10,1.4,9.130434783,15,0.8,11,0,1.4,6.614173228,36.8,0.8,6.464,23.6,1.4,7.636363636,100
629,10:10:00 AM,1,6,9,2,15,35,0,0,0,0,0,0,1,0,0,2,6,30,0,7,5,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.4,2.181818182,6,0,5,10,0.4,2.608695652,10,0.4,5,0,0.4,1.88976378,24.8,0.4,3.232,20,0.4,2.181818182,100
630,10:17:00 AM,1,4,13,1,5,10,1,0,0,0,0,0,0,0,0,5,4,30,0,4,20,0,0,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.1,0.545454545,1.5,0.1,2,10,0.1,0.652173913,10,0.1,2,0,0.1,0.472440945,21.2,0.1,0.808,20,0.1,0.545454545,100
631,10:15:00 AM,1,4,12,1,5,10,0,0,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.6,8.727272727,24,0.4,6,10,1.6,10.43478261,15,0.4,6,0,1.6,7.559055118,39.2,0.4,3.232,20,1.6,8.727272727,100
632,10:25:00 AM,1,2,11,2,5,35,1,0,0,0,0,0,1,0,0,6,2,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2.3,12.54545455,34.5,1.5,21,10,2.3,15,16.5,1.5,21,0,2.3,10.86614173,47.6,1.5,12.12,32,2.3,12.54545455,130
633,10:29:00 AM,1,2,11,2,5,35,1,0,0,0,0,0,0,1,0,5,2,20,1,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2.3,12.54545455,34.5,1.5,21,10,2.3,15,16.5,1.5,21,0,2.3,10.86614173,47.6,1.5,12.12,32,2.3,12.54545455,130
634,10:23:00 AM,1,4,6,7,25,10,0,0,0,0,0,0,0,0,0,5,4,40,0,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.4,2.181818182,6,0.4,6,10,0.4,2.608695652,10,0.4,6,0,0.4,1.88976378,24.8,0.4,3.232,20,0.4,2.181818182,100
635,10:35:00 AM,1,3,13,1,5,10,0,0,0,1,0,1,1,0,0,4,3,40,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.7,3.818181818,10.5,0.4,6,10,0.7,4.565217391,10,0.4,6,0,0.7,3.307086614,28.4,0.4,3.232,20,0.7,3.818181818,100
636,10:40:00 AM,1,8,12,1,5,10,0,0,0,1,0,0,0,0,0,3,8,40,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2.1,11.45454545,31.5,0.5,7,10,2.1,13.69565217,15.5,0.5,7,0,2.1,9.921259843,45.2,0.5,4.04,20,2.1,11.45454545,130
637,10:43:00 AM,1,2,11,7,15,10,1,0,0,0,1,0,0,0,0,4,2,20,1,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,3,16.36363636,45,0.5,7,10,3,19.56521739,20,0.5,7,0,3,14.17322835,56,0.5,4.04,20,3,16.36363636,130
638,11:00:00 AM,2,4,9,2,15,35,0,0,0,0,0,0,0,0,0,5,4,30,1,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1.6,8.727272727,24,1.5,16,10,1.6,10.43478261,15,1.5,20,0,1.6,7.559055118,39.2,1.5,12.12,32,1.6,8.727272727,100
639,11:05:00 AM,2,6,1,1,5,10,0,0,0,0,0,0,0,1,0,1,6,20,0,1,5,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,10.90909091,30,1.9,27,10,2,13.04347826,15,1.9,27,0,2,9.448818898,44,1.9,15.352,36.8,2,10.90909091,100
640,11:11:00 AM,2,6,1,1,5,10,0,0,0,0,0,0,0,1,0,5,2,20,1,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,10.90909091,30,1.9,27,10,2,13.04347826,15,1.9,27,0,2,9.448818898,44,1.9,15.352,36.8,2,10.90909091,100
641,11:10:00 AM,2,6,8,2,45,75,0,0,0,1,0,0,0,1,0,2,8,30,0,5,80,0,1,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,4,21.81818182,60,2.7,37,10,4,26.08695652,25,2.7,37,0,4,18.8976378,68,2.7,21.816,55.2,4,21.81818182,160
642,11:18:00 AM,2,2,14,1,5,10,1,0,0,0,0,0,0,0,0,6,2,20,0,1,20,0,1,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,0.001,0.005454545,0.015,0,5,10,0.001,0.006521739,10,0.001,1,0,0.001,0.004724409,20.012,0.001,0.00808,20,0.001,0.005454545,100
643,11:29:00 AM,2,1,14,2,15,75,0,0,0,0,0,0,0,0,0,6,1,40,0,5,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.5,8.181818182,22.5,1.4,20,10,1.5,9.782608696,15,1.4,20,0,1.5,7.086614173,38,1.4,11.312,30.8,1.5,8.181818182,100
644,11:31:00 AM,2,4,5,7,15,10,0,0,0,0,0,0,0,0,0,5,4,40,0,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,2.3,12.54545455,34.5,2.3,31,10,2.3,15,16.5,2.3,31,0,2.3,10.86614173,47.6,2.3,18.584,48.8,2.3,12.54545455,130
645,11:35:00 AM,2,5,16,2,5,35,0,0,0,0,0,0,0,0,0,3,5,40,0,4,30,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2.3,12.54545455,34.5,0,5,10,2.3,15,16.5,0.65,9,0,2.3,10.86614173,47.6,0.65,5.252,21.8,2.3,12.54545455,130
646,11:41:00 AM,2,6,16,2,15,35,0,0,0,0,0,0,0,0,0,3,6,20,1,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2.5,13.63636364,37.5,1.3,18,10,2.5,16.30434783,17.5,1.3,18,0,2.5,11.81102362,50,1.3,10.504,29.6,2.5,13.63636364,130
647,11:53:00 AM,2,4,7,7,25,35,0,0,0,0,0,0,0,0,0,4,4,30,1,3,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,9.3,50.72727273,139.5,6,53,14.7,9.3,60.65217391,51.5,5,70,0,9.3,43.93700787,131.6,5,40.4,92,9.3,50.72727273,319
648,3:55:00 PM,4,2,13,1,5,0,0,0,0,0,0,0,0,0,0,6,2,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.1,6,16.5,1.1,15,10,1.1,7.173913043,15,1.1,15,0,1.1,5.196850394,33.2,1.1,8.888,27.2,1.1,6,100
649,4:12:00 PM,4,8,4,2,30,50,0,0,0,0,0,0,0,0,0,6,8,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,4.8,26.18181818,72,6.7,57,16.415,4.8,31.30434783,29,4.7,64,0,4.8,22.67716535,77.6,4.7,37.976,87.2,4.8,26.18181818,184
650,4:27:00 PM,4,4,4,7,15,10,0,0,0,0,0,0,0,0,0,5,4,40,0,3,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2.1,11.45454545,31.5,1.6,23,10,2.1,13.69565217,15.5,1.6,23,0,2.1,9.921259843,45.2,1.6,12.928,33.2,2.1,11.45454545,130
651,4:38:00 PM,4,2,9,7,30,10,1,0,0,0,0,0,0,0,0,6,2,20,0,1,20,0,1,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,4.3,23.45454545,64.5,2.6,36,10,4.3,28.04347826,26.5,2.6,36,0,4.3,20.31496063,71.6,2.6,21.008,53.6,4.3,23.45454545,169
652,4:23:00 PM,4,3,16,2,15,40,0,0,0,0,0,0,0,0,0,4,3,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,3,16.36363636,45,3,22,10,3,19.56521739,20,1.7,24,0,3,14.17322835,56,1.7,13.736,34.4,3,16.36363636,130
653,4:45:00 PM,4,6,13,1,5,0,0,0,0,1,0,0,0,0,0,3,6,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.1,6,16.5,1.1,15,10,1.1,7.173913043,15,1.1,15,0,1.1,5.196850394,33.2,1.1,8.888,27.2,1.1,6,100
654,4:56:00 PM,4,7,3,4,20,30,0,0,0,0,0,0,0,0,0,5,2,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,4.8,26.18181818,72,4.8,52,11.76,4.8,31.30434783,29,3.4,46,0,4.8,22.67716535,77.6,3.4,27.472,66.4,4.8,26.18181818,184
655,4:59:00 PM,4,2,11,7,15,10,1,0,0,0,0,0,0,0,0,5,2,20,0,1,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2.7,14.72727273,40.5,1.8,15,10,2.7,17.60869565,18.5,1,15,0,2.7,12.75590551,52.4,1,8.08,26,2.7,14.72727273,130
656,5:08:00 PM,5,7,13,1,15,0,1,0,0,0,0,0,0,0,0,6,4,40,1,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1.9,10.36363636,28.5,1.5,21,10,1.9,12.39130435,15,1.5,21,0,1.9,8.976377953,42.8,1.5,12.12,32,1.9,10.36363636,100
657,5:19:00 PM,5,1,16,2,30,60,0,0,0,0,0,0,0,0,0,1,1,60,0,5,80,0,1,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,3.7,20.18181818,55.5,2.4,33,10,3.7,24.13043478,23.5,2.4,33,0,3.7,17.48031496,64.4,2.4,19.392,50.4,3.7,20.18181818,151
658,5:29:00 PM,5,7,16,7,20,10,1,0,0,0,0,0,0,0,0,6,2,20,1,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,4.8,26.18181818,72,2.1,29,10,4.8,31.30434783,29,2.1,29,0,4.8,22.67716535,77.6,2.1,16.968,45.6,4.8,26.18181818,184
659,5:29:00 PM,5,7,16,2,10,30,0,0,0,0,0,0,0,1,0,4,8,40,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2.7,14.72727273,40.5,1.5,21,10,2.7,17.60869565,18.5,1.5,21,0,2.7,12.75590551,52.4,1.5,12.12,32,2.7,14.72727273,130
660,5:40:00 PM,5,4,4,6,20,20,0,1,0,0,0,0,0,1,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3.3,18,49.5,3,41,10,3.3,21.52173913,21.5,3,41,0,3.3,15.59055118,59.6,3,24.24,60,3.3,18,139
661,5:45:00 PM,5,3,4,2,15,20,0,1,0,0,0,0,0,1,0,5,4,30,1,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,4.4,24,66,4,55,10,4.4,28.69565217,27,4,55,0,4.4,20.78740157,72.8,4,32.32,76,4.4,24,172
662,5:58:00 PM,5,8,13,2,15,30,0,0,0,0,0,0,0,0,0,1,6,40,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2.7,14.72727273,40.5,2,28,10,2.7,17.60869565,18.5,2,28,0,2.7,12.75590551,52.4,2,16.16,38,2.7,14.72727273,130
663,6:06:00 PM,5,8,13,2,10,20,0,0,0,0,0,0,0,0,0,4,8,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.3,7.090909091,19.5,0.9,12,10,1.3,8.47826087,15,0.9,12,0,1.3,6.141732283,35.6,0.9,7.272,24.8,1.3,7.090909091,100
664,6:11:00 PM,5,2,2,7,20,10,1,0,0,0,0,0,0,0,0,5,2,20,0,1,20,0,1,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1.2,6.545454545,18,1.2,10,10,1.2,7.826086957,15,0.65,9,0,1.2,5.669291339,34.4,0.65,5.252,21.8,1.2,6.545454545,100
665,6:21:00 PM,5,4,13,7,10,10,1,0,0,0,0,0,0,0,0,4,4,40,0,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2.7,14.72727273,40.5,1.5,21,10,2.7,17.60869565,18.5,1.5,21,0,2.7,12.75590551,52.4,1.5,12.12,32,2.7,14.72727273,130
666,6:14:00 PM,5,5,13,2,20,30,0,0,0,0,0,0,0,0,0,4,8,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2.7,14.72727273,40.5,2,28,10,2.7,17.60869565,18.5,2,28,0,2.7,12.75590551,52.4,2,16.16,38,2.7,14.72727273,130
667,6:30:00 PM,5,1,15,2,15,40,0,0,0,0,0,0,0,0,0,4,1,40,0,5,60,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.7,9.272727273,25.5,1.2,17,10,1.7,11.08695652,15,1.2,17,0,1.7,8.031496063,40.4,1.2,9.696,28.4,1.7,9.272727273,100
668,6:42:00 PM,5,2,7,7,30,10,1,0,0,0,0,0,0,0,0,5,2,20,0,1,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.75,4.090909091,11.25,0.75,15,10,0.75,4.891304348,10,0.7,9,0,0.75,3.543307087,29,0.7,5.656,22.4,0.75,4.090909091,100
669,6:46:00 PM,5,1,10,2,20,50,0,0,0,0,0,0,0,0,0,6,1,40,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,4.4,24,66,4.2,31,10.29,4.4,28.69565217,27,3.2,45,0,4.4,20.78740157,72.8,3.2,25.856,63.2,4.4,24,172
670,6:48:00 PM,5,7,16,7,20,10,0,1,0,0,0,0,0,0,0,5,4,40,0,3,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2.9,15.81818182,43.5,1,14,10,2.9,18.91304348,19.5,1,14,0,2.9,13.7007874,54.8,1,8.08,26,2.9,15.81818182,130
671,6:50:00 PM,5,6,13,2,15,40,0,0,0,0,0,0,0,0,0,4,6,30,0,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3.5,19.09090909,52.5,2.4,35,10,3.5,22.82608696,22.5,2.2,30,0,3.5,16.53543307,62,2.2,17.776,47.2,3.5,19.09090909,145
672,6:57:00 PM,5,7,16,7,30,15,0,1,0,0,0,0,0,0,0,4,4,40,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,4.9,26.72727273,73.5,3.8,38,10,4.9,31.95652174,29.5,2.9,41,0,4.9,23.1496063,78.8,2.9,23.432,58.4,4.9,26.72727273,187
673,4:29:00 PM,4,6,11,7,20,10,0,0,0,0,0,0,0,0,0,3,6,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,3.1,16.90909091,46.5,1.8,26,10,3.1,20.2173913,20.5,1.6,23,0,3.1,14.64566929,57.2,1.6,12.928,33.2,3.1,16.90909091,133
